member_id,week_start,steps,gym_visits,points_earned
M00681,2023-01-16,4695.0,1,29.0
M00720,2023-01-30,13115.0,4,56.0
M00521,2022-02-21,9151.0,2,22.0
M00006,2022-11-14,11306.0,0,63.0
M00614,2022-01-31,4535.0,1,143.0
M00413,2022-03-21,12115.0,0,119.0
M00658,2022-07-04,17449.0,4,29.0
M00280,2023-08-07,19854.0,0,45.0
M00051,2022-03-14,15466.0,0,100.0
M00785,2022-09-05,5798.0,3,79.0
M00228,2022-12-26,3897.0,4,91.0
M00277,2022-01-10,14426.0,1,117.0
M00595,2023-05-29,12281.0,3,147.0
M00318,2023-05-08,3492.0,2,108.0
M00983,2022-03-21,12437.0,2,55.0
M00347,2023-01-16,17590.0,1,36.0
M00117,2023-07-10,6468.0,4,125.0
M00075,2022-08-01,8554.0,2,125.0
M00474,2023-09-25,3236.0,2,127.0
M00373,2022-08-08,5348.0,2,92.0
M00310,2023-03-20,,4,82.0
M00907,2023-12-25,13959.0,2,42.0
M00171,2023-09-25,6316.0,1,35.0
M00726,2023-02-13,12814.0,1,118.0
M00889,2022-06-20,6649.0,1,144.0
M00723,2023-12-25,,3,144.0
M00904,2023-04-24,18025.0,1,143.0
M00663,2023-04-17,10135.0,0,50.0
M00240,2022-10-31,7841.0,2,115.0
M00633,2022-10-24,19332.0,1,22.0
M00821,2022-04-11,2452.0,4,
M00727,2022-03-28,2004.0,4,31.0
M00808,2023-11-06,2136.0,4,65.0
M00777,2023-04-24,10984.0,3,103.0
M00152,2023-05-01,16501.0,4,69.0
M00844,2022-11-07,15959.0,3,114.0
M00076,2022-06-20,11855.0,2,5.0
M00736,2022-06-20,9232.0,0,44.0
M00642,2022-03-07,,4,32.0
M00251,2023-03-06,17487.0,4,4.0
M00838,2022-03-21,13857.0,3,55.0
M00260,2023-04-10,10787.0,3,27.0
M00317,2022-07-18,11717.0,0,134.0
M00717,2023-10-09,6796.0,1,58.0
M00126,2022-10-24,2722.0,3,146.0
M00704,2023-09-04,13238.0,0,61.0
M00548,2023-09-04,15128.0,2,42.0
M00553,2023-09-11,11339.0,4,49.0
M00359,2022-09-12,6108.0,4,119.0
M00166,2023-04-24,3208.0,0,101.0
M00338,2022-03-14,18633.0,0,37.0
M00655,2022-10-03,15950.0,4,144.0
M00816,2023-03-13,18630.0,3,26.0
M00353,2022-05-30,18079.0,1,126.0
M00746,2022-04-11,17160.0,2,6.0
M00414,2022-02-28,9787.0,1,37.0
M00740,2023-05-01,14415.0,1,120.0
M00703,2023-03-20,5741.0,1,50.0
M00025,2023-09-18,12179.0,4,107.0
M00772,2022-02-07,11564.0,1,102.0
M00530,2023-10-30,5307.0,3,142.0
M00941,2022-10-24,8777.0,3,143.0
M00632,2022-05-16,16709.0,3,96.0
M00502,2023-11-20,11448.0,0,10.0
M00353,2022-10-24,7018.0,2,95.0
M00596,2023-03-06,13232.0,3,91.0
M00490,2023-04-10,7125.0,1,126.0
M00725,2023-07-24,10031.0,0,147.0
M00449,2023-11-20,19611.0,4,28.0
M00482,2022-12-26,3531.0,3,15.0
M00329,2023-05-29,8742.0,1,93.0
M00577,2023-11-27,6252.0,1,144.0
M00367,2023-10-16,18770.0,4,36.0
M00539,2022-06-27,5680.0,0,76.0
M00719,2023-10-16,15531.0,1,17.0
M00088,2022-08-01,9275.0,2,70.0
M00956,2023-01-16,8291.0,3,123.0
M00955,2023-04-17,7177.0,0,138.0
M00409,2023-01-30,,3,18.0
M00930,2022-06-13,10688.0,3,69.0
M00236,2023-03-27,17913.0,4,115.0
M00050,2022-06-27,15669.0,2,52.0
M00183,2022-12-05,19891.0,2,9.0
M00394,2023-10-09,18145.0,4,0.0
M00990,2022-09-19,4752.0,3,0.0
M00877,2022-09-05,11848.0,2,46.0
M00745,2023-01-09,4301.0,3,102.0
M00186,2022-02-28,11980.0,0,137.0
M00089,2022-10-17,14603.0,4,135.0
M00899,2023-10-30,11513.0,4,52.0
M00086,2023-12-04,5834.0,2,105.0
M00616,2023-12-25,11382.0,0,3.0
M00622,2023-07-24,5684.0,3,48.0
M00120,2022-06-13,14689.0,2,111.0
M00088,2022-10-03,4435.0,3,117.0
M00056,2023-07-24,15407.0,0,74.0
M00155,2023-12-18,3481.0,1,64.0
M00090,2022-02-21,18157.0,2,83.0
M00912,2023-12-18,16513.0,2,33.0
M00294,2023-01-09,4801.0,4,96.0
M00361,2022-03-14,9906.0,1,13.0
M00949,2023-11-20,4860.0,2,75.0
M00708,2023-09-04,9454.0,3,0.0
M00535,2023-06-19,7677.0,0,7.0
M00595,2023-10-23,11440.0,1,145.0
M00696,2023-01-23,9172.0,4,132.0
M00719,2023-10-16,12758.0,4,126.0
M00735,2022-07-18,6409.0,3,127.0
M00088,2022-10-17,13054.0,0,66.0
M00971,2022-02-07,2859.0,4,149.0
M00053,2022-01-17,13540.0,4,133.0
M00714,2023-10-02,19384.0,0,87.0
M00712,2023-05-29,4202.0,1,
M00707,2023-11-13,17260.0,2,120.0
M00403,2023-03-27,10585.0,2,34.0
M00516,2022-03-21,5143.0,0,126.0
M00925,2022-09-05,2648.0,0,35.0
M00941,2023-01-23,2857.0,0,123.0
M00873,2022-12-26,3585.0,3,0.0
M00533,2022-08-08,8244.0,3,86.0
M00822,2023-01-23,8721.0,0,90.0
M00244,2022-03-14,17089.0,3,66.0
M00638,2022-01-03,19649.0,2,76.0
M00877,2022-02-07,15427.0,0,2.0
M00713,2023-09-25,7424.0,2,25.0
M00052,2023-07-03,13301.0,2,2.0
M00243,2023-05-29,8838.0,3,55.0
M00402,2022-06-13,9693.0,4,27.0
M00723,2023-05-15,13348.0,4,29.0
M00657,2023-07-17,15555.0,1,86.0
M00556,2022-06-13,14065.0,1,145.0
M00619,2023-06-19,18532.0,4,4.0
M00664,2022-02-28,4686.0,0,85.0
M00113,2023-02-13,19315.0,4,108.0
M00902,2023-05-01,4023.0,3,60.0
M00223,2023-10-09,3342.0,4,0.0
M00667,2022-06-06,2297.0,0,63.0
M00431,2023-08-21,8064.0,0,141.0
M00994,2023-08-14,8214.0,1,40.0
M00174,2022-04-25,8793.0,1,72.0
M00347,2023-11-13,10468.0,0,121.0
M00347,2023-09-18,7071.0,2,58.0
M00675,2022-06-20,12814.0,1,36.0
M00185,2022-09-19,8220.0,3,49.0
M00396,2022-01-17,14158.0,2,13.0
M00285,2023-04-10,18612.0,3,142.0
M00313,2022-04-04,12653.0,3,24.0
M00198,2022-03-07,10158.0,0,91.0
M00567,2023-04-03,3734.0,2,7.0
M00933,2023-05-08,12269.0,1,121.0
M00071,2022-04-04,14305.0,0,141.0
M00710,2023-07-17,12262.0,4,83.0
M00565,2022-03-07,14012.0,1,41.0
M00467,2023-11-20,9415.0,4,12.0
M00526,2022-12-05,19768.0,0,18.0
M00498,2023-09-25,7917.0,3,33.0
M00533,2023-03-06,9111.0,3,100.0
M00462,2022-11-28,16795.0,2,
M00872,2022-01-17,2582.0,1,54.0
M00526,2022-11-21,14198.0,4,96.0
M00821,2023-02-20,9529.0,4,132.0
M00115,2022-06-20,18084.0,2,42.0
M00864,2022-02-14,12206.0,1,103.0
M00730,2023-06-19,16342.0,3,16.0
M00383,2022-09-26,4775.0,0,88.0
M00195,2022-10-24,15379.0,2,68.0
M00207,2022-11-14,4477.0,0,14.0
M00853,2023-09-11,8690.0,0,41.0
M00862,2022-10-24,19763.0,2,142.0
M00432,2022-07-18,9798.0,4,55.0
M00505,2023-07-31,5105.0,1,81.0
M00462,2023-12-18,8023.0,4,33.0
M00111,2023-08-21,6957.0,3,117.0
M00440,2023-04-03,9508.0,1,68.0
M00679,2023-08-21,15715.0,2,19.0
M00613,2023-11-20,9776.0,2,141.0
M00169,2023-11-13,18182.0,2,67.0
M00432,2023-04-24,9173.0,0,40.0
M00668,2022-07-04,6431.0,2,49.0
M00258,2023-07-24,9844.0,3,46.0
M00790,2022-01-17,18776.0,3,125.0
M00455,2023-01-23,4015.0,2,56.0
M00748,2023-03-20,12788.0,1,131.0
M00640,2022-05-23,5321.0,3,5.0
M00352,2022-06-13,2246.0,1,142.0
M00123,2023-09-18,6060.0,1,108.0
M00701,2022-05-16,8207.0,1,81.0
M00848,2022-12-26,4782.0,2,80.0
M00292,2022-03-28,14930.0,0,99.0
M00962,2023-05-01,3834.0,2,106.0
M00337,2023-09-18,17896.0,3,88.0
M00817,2022-10-24,17721.0,3,114.0
M00771,2023-10-16,4233.0,3,76.0
M00279,2023-06-26,10210.0,3,31.0
M00955,2022-09-12,5817.0,0,146.0
M00869,2023-12-11,5814.0,1,30.0
M00231,2022-07-25,10319.0,2,43.0
M00668,2022-04-11,12554.0,3,26.0
M00109,2023-07-31,13738.0,1,128.0
M00873,2023-06-05,13415.0,2,149.0
M00840,2023-08-07,17778.0,0,135.0
M00545,2022-06-20,4558.0,4,68.0
M00126,2022-09-19,16807.0,0,23.0
M00580,2022-10-24,19144.0,4,123.0
M00757,2022-07-25,10893.0,3,32.0
M00327,2022-10-03,15790.0,1,139.0
M00267,2023-02-13,8647.0,1,3.0
M00488,2022-06-06,4303.0,2,63.0
M00648,2022-10-31,13548.0,4,59.0
M00276,2023-07-17,15452.0,4,136.0
M00062,2022-01-03,13500.0,2,41.0
M00171,2023-06-26,13681.0,1,52.0
M00615,2023-12-18,7921.0,1,59.0
M00092,2023-07-24,18298.0,2,105.0
M00075,2022-10-10,9100.0,4,141.0
M00626,2023-03-06,9016.0,3,50.0
M00121,2023-02-20,9957.0,2,120.0
M00726,2023-07-10,14594.0,1,64.0
M00484,2022-03-07,16595.0,3,21.0
M00710,2023-05-22,14028.0,3,21.0
M00263,2023-06-26,4224.0,4,126.0
M00138,2023-04-03,5276.0,2,23.0
M00168,2023-01-30,10391.0,3,29.0
M00516,2022-10-17,18817.0,0,39.0
M00201,2023-01-09,16844.0,3,80.0
M00102,2023-08-14,14048.0,3,137.0
M00019,2022-10-17,19671.0,3,32.0
M00366,2023-04-03,3884.0,2,71.0
M00481,2023-05-01,6181.0,4,4.0
M00422,2022-03-14,6417.0,4,61.0
M00534,2023-04-10,8401.0,0,19.0
M00359,2022-03-14,8160.0,0,118.0
M00641,2022-01-24,12716.0,3,119.0
M00881,2023-07-03,7483.0,3,42.0
M00949,2023-09-18,17608.0,3,66.0
M00149,2023-11-27,17813.0,0,63.0
M00497,2023-07-03,8762.0,4,101.0
M00391,2022-12-05,11139.0,0,45.0
M00750,2022-05-30,13052.0,4,142.0
M00007,2022-09-12,19152.0,0,26.0
M00982,2022-03-07,17154.0,4,22.0
M00333,2022-05-16,18778.0,0,7.0
M00023,2023-10-30,19280.0,4,123.0
M00956,2023-05-22,17408.0,2,143.0
M00982,2022-12-12,10557.0,2,108.0
M00090,2022-08-01,6912.0,1,62.0
M00530,2022-10-31,7801.0,4,136.0
M00885,2023-12-25,10795.0,4,146.0
M00583,2022-08-01,9088.0,4,
M00066,2023-10-02,9436.0,1,111.0
M00053,2023-06-05,9005.0,0,24.0
M00403,2023-11-27,6791.0,2,23.0
M00704,2022-10-10,3657.0,1,38.0
M00142,2022-01-24,4743.0,2,100.0
M00025,2022-04-04,7386.0,3,97.0
M00762,2022-11-14,17046.0,1,19.0
M00033,2023-01-09,5990.0,1,4.0
M00688,2023-10-09,,2,122.0
M00551,2023-10-02,12414.0,4,19.0
M00378,2023-09-11,14788.0,3,
M00368,2023-08-28,19729.0,2,124.0
M00212,2022-08-15,2875.0,1,147.0
M00876,2022-07-25,4415.0,4,5.0
M00133,2022-02-28,17326.0,3,25.0
M00625,2022-09-19,17932.0,4,132.0
M00149,2023-09-11,10967.0,2,3.0
M00827,2023-07-24,6504.0,4,90.0
M00376,2022-10-24,15981.0,1,137.0
M00077,2022-02-14,2407.0,1,90.0
M00526,2023-09-04,8909.0,0,7.0
M00959,2022-10-03,18691.0,3,125.0
M00566,2023-08-14,12300.0,2,115.0
M00765,2023-03-06,10268.0,4,98.0
M00976,2023-01-16,14217.0,1,27.0
M00685,2022-08-29,6046.0,0,136.0
M00498,2022-10-24,18748.0,2,144.0
M00946,2022-03-14,14936.0,1,123.0
M00681,2022-01-10,6135.0,2,32.0
M00092,2023-07-03,16978.0,1,55.0
M00383,2023-07-03,16919.0,2,
M00641,2022-01-31,14613.0,1,112.0
M00508,2022-10-03,10916.0,4,36.0
M00130,2023-07-10,10280.0,3,12.0
M00072,2022-11-14,3606.0,1,39.0
M00767,2022-05-23,,2,102.0
M00653,2022-02-28,15113.0,1,54.0
M00998,2023-05-08,,0,13.0
M00403,2022-07-04,6530.0,4,7.0
M00511,2022-04-25,9877.0,0,138.0
M00819,2023-04-03,4655.0,2,68.0
M00126,2023-12-25,2318.0,1,44.0
M00763,2022-06-27,16354.0,1,65.0
M00505,2023-05-15,17002.0,0,29.0
M00514,2022-11-07,5165.0,3,76.0
M00479,2023-01-16,9537.0,4,123.0
M00010,2022-10-03,,1,37.0
M00453,2022-04-18,13236.0,1,103.0
M00471,2023-08-07,3546.0,2,80.0
M00374,2023-10-30,14392.0,0,142.0
M00798,2022-08-08,6828.0,2,61.0
M00736,2022-08-29,2987.0,4,96.0
M00065,2023-03-20,14929.0,1,29.0
M00109,2023-03-20,8289.0,0,6.0
M00300,2022-04-11,12753.0,0,38.0
M00042,2022-10-17,15744.0,0,15.0
M00259,2022-12-12,18758.0,4,52.0
M00623,2022-08-08,15047.0,3,77.0
M00414,2022-07-25,15206.0,3,121.0
M00933,2023-07-31,2499.0,3,94.0
M00028,2022-06-13,4392.0,2,27.0
M00563,2023-04-03,6524.0,2,87.0
M00371,2022-05-23,7151.0,4,114.0
M00213,2022-10-17,4033.0,0,138.0
M00637,2023-07-10,6882.0,3,34.0
M00781,2023-12-25,5863.0,1,138.0
M00552,2023-12-18,12857.0,3,16.0
M00154,2023-11-27,17005.0,4,54.0
M00872,2023-02-06,5412.0,3,81.0
M00158,2022-01-10,11876.0,1,25.0
M00920,2022-04-18,2303.0,1,46.0
M00294,2023-10-09,2449.0,1,25.0
M00361,2022-02-14,2533.0,4,56.0
M00366,2023-01-16,12807.0,3,119.0
M00453,2022-04-11,4471.0,4,78.0
M00784,2022-06-06,8181.0,1,25.0
M00622,2023-04-24,10082.0,3,40.0
M00234,2022-01-03,13969.0,2,146.0
M00823,2023-04-24,12097.0,4,0.0
M00177,2022-03-28,12454.0,2,33.0
M00639,2022-06-27,5758.0,2,101.0
M00592,2022-12-26,19336.0,0,87.0
M00052,2022-03-28,14029.0,1,87.0
M00817,2023-10-30,14844.0,2,64.0
M00448,2023-01-16,8358.0,4,
M00816,2022-07-18,13291.0,1,3.0
M00330,2022-05-02,16651.0,1,141.0
M00594,2022-01-10,2913.0,4,20.0
M00806,2022-07-04,5279.0,3,63.0
M00785,2022-12-12,9960.0,4,101.0
M00553,2022-10-17,15820.0,3,68.0
M00822,2023-04-10,4022.0,1,9.0
M00296,2023-10-16,7760.0,4,98.0
M00799,2022-03-07,18358.0,2,31.0
M00346,2022-02-28,2950.0,4,72.0
M00154,2022-01-17,17078.0,2,142.0
M00232,2023-08-21,11054.0,2,2.0
M00332,2022-09-19,15478.0,1,103.0
M00146,2023-06-05,11822.0,3,34.0
M00482,2023-05-01,10779.0,3,114.0
M00803,2023-04-24,17256.0,2,53.0
M00379,2022-07-25,13670.0,3,85.0
M00376,2022-04-04,10874.0,4,111.0
M00971,2022-01-10,19711.0,2,83.0
M00568,2023-11-06,13483.0,2,100.0
M00885,2023-12-04,15792.0,0,82.0
M00030,2022-02-21,10485.0,4,97.0
M00429,2023-05-29,11049.0,3,34.0
M00498,2023-08-14,13031.0,3,98.0
M00587,2023-07-31,6349.0,0,112.0
M00494,2023-11-20,17492.0,4,122.0
M00564,2022-05-02,19296.0,1,143.0
M00196,2023-05-08,12510.0,1,80.0
M00823,2022-03-28,9873.0,4,87.0
M00740,2022-11-14,13233.0,3,68.0
M00138,2023-01-09,12003.0,1,149.0
M00694,2022-03-21,10861.0,1,11.0
M00802,2022-10-03,11103.0,3,92.0
M00191,2023-09-04,3722.0,4,57.0
M00671,2023-07-24,9299.0,0,38.0
M00704,2022-09-19,7416.0,4,5.0
M00480,2022-03-21,100000.0,0,7.0
M00178,2023-04-10,11803.0,4,69.0
M00412,2022-06-20,7639.0,1,54.0
M00363,2022-08-29,18279.0,2,93.0
M00549,2022-04-18,7738.0,2,60.0
M00736,2022-11-07,8461.0,3,82.0
M00672,2022-03-28,11785.0,4,93.0
M00721,2022-06-13,19734.0,4,137.0
M00994,2023-06-12,14148.0,3,47.0
M00803,2022-01-10,2173.0,3,65.0
M00249,2023-09-18,10550.0,0,109.0
M00697,2022-03-07,11881.0,0,106.0
M00999,2022-05-09,11001.0,2,119.0
M00445,2023-08-21,16903.0,1,27.0
M00341,2022-06-13,2942.0,4,33.0
M00800,2023-09-18,6529.0,2,56.0
M00738,2023-02-27,2428.0,2,66.0
M00226,2022-01-31,13843.0,1,25.0
M00008,2023-07-10,17659.0,2,149.0
M00976,2023-12-04,3944.0,2,106.0
M00931,2022-08-22,4355.0,1,36.0
M00535,2023-12-11,15969.0,2,130.0
M00982,2023-10-02,5228.0,4,89.0
M00735,2023-03-20,6263.0,3,63.0
M00349,2022-03-21,7555.0,1,107.0
M00166,2023-02-13,13067.0,3,103.0
M00275,2022-05-23,17333.0,4,57.0
M00950,2023-10-30,13432.0,2,139.0
M00813,2023-09-11,6043.0,2,85.0
M00548,2023-06-26,18142.0,2,51.0
M00689,2022-11-21,9679.0,3,10.0
M00700,2023-01-02,2568.0,0,8.0
M00312,2023-11-20,4210.0,3,132.0
M00969,2023-05-22,10025.0,0,69.0
M00832,2023-10-16,9124.0,3,70.0
M00830,2023-10-09,2343.0,4,109.0
M00227,2022-09-26,17385.0,3,145.0
M00059,2022-08-01,13319.0,3,64.0
M00769,2023-06-26,14830.0,1,111.0
M00097,2023-07-17,15341.0,2,78.0
M00721,2023-09-11,4583.0,2,53.0
M00249,2022-11-14,2153.0,2,136.0
M00986,2023-01-30,13109.0,0,70.0
M00845,2022-09-12,13120.0,4,136.0
M00261,2022-07-04,12107.0,0,138.0
M00403,2023-07-24,14619.0,1,130.0
M00058,2022-07-18,9444.0,1,4.0
M00057,2022-05-02,12646.0,3,149.0
M00682,2022-01-24,7403.0,1,
M00073,2023-08-07,12832.0,1,106.0
M00390,2022-01-03,12682.0,4,25.0
M00853,2022-06-13,5252.0,1,66.0
M00534,2022-10-17,7940.0,3,126.0
M00053,2023-02-20,14449.0,2,121.0
M00569,2022-06-13,5547.0,0,135.0
M00894,2023-01-23,11576.0,0,23.0
M00103,2023-04-24,14417.0,0,12.0
M00112,2023-09-18,9006.0,3,74.0
M00819,2022-05-02,3475.0,4,108.0
M00773,2023-11-27,18043.0,3,141.0
M00918,2023-03-27,6001.0,0,45.0
M00507,2022-03-07,11349.0,3,4.0
M00370,2022-04-25,5934.0,3,140.0
M00647,2023-02-06,17910.0,3,143.0
M00832,2022-08-29,6785.0,2,28.0
M00185,2022-01-24,4520.0,3,18.0
M00026,2022-10-31,6100.0,4,80.0
M00025,2023-09-25,12037.0,2,31.0
M00837,2023-06-05,19161.0,3,45.0
M00928,2023-04-10,13082.0,1,80.0
M00264,2022-07-11,12992.0,0,70.0
M00521,2022-03-14,11821.0,2,68.0
M00822,2022-01-17,3541.0,1,122.0
M00220,2023-11-27,7647.0,0,22.0
M00788,2022-01-17,9739.0,4,122.0
M00452,2022-06-20,14429.0,1,97.0
M00707,2023-06-12,15088.0,4,131.0
M00172,2022-03-21,12743.0,4,129.0
